Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
BB4 4AG,53.678244,-2.326823,378509,420247,SD785202,1980-01-01 00:00:00,
BB4 4AH,53.67949,-2.337823,377783,420389,SD777203,1980-01-01 00:00:00,
BB4 4AJ,53.678606,-2.339042,377702,420291,SD777202,1980-01-01 00:00:00,
BB4 4AL,53.679306,-2.348707,377064,420372,SD770203,1980-01-01 00:00:00,
BB4 4AN,53.679972,-2.329258,378349,420440,SD783204,1980-01-01 00:00:00,
BB4 4AP,53.687459,-2.33931,377689,421276,SD776212,1980-01-01 00:00:00,
BB4 4AQ,53.675196,-2.340408,377610,419912,SD776199,1980-01-01 00:00:00,
BB4 4AR,53.690159,-2.34118,377567,421577,SD775215,1980-01-01 00:00:00,
BB4 4AS,53.694235,-2.352026,376853,422034,SD768220,1980-01-01 00:00:00,
BB4 4AT,53.701973,-2.355226,376646,422896,SD766228,1980-01-01 00:00:00,
BB4 4AW,53.683709,-2.339841,377652,420859,SD776208,1980-01-01 00:00:00,
BB4 4AX,53.681352,-2.334129,378028,420595,SD780205,1995-12-01 00:00:00,
BB4 4BX,53.696971,-2.33186,378186,422332,SD781223,1980-01-01 00:00:00,
BB4 4DH,53.69633,-2.3329,378117,422261,SD781222,1981-06-01 00:00:00,
BB4 4DN,53.694497,-2.32922,378359,422056,SD783220,1980-01-01 00:00:00,
BB4 4DP,53.693841,-2.329185,378361,421983,SD783219,1980-01-01 00:00:00,
BB4 4DQ,53.69705,-2.33239,378151,422341,SD781223,1980-01-01 00:00:00,
BB4 4DR,53.694051,-2.328111,378432,422006,SD784220,1980-01-01 00:00:00,
BB4 4DU,53.695844,-2.333244,378094,422207,SD780222,1980-01-01 00:00:00,
BB4 4DW,53.693965,-2.329973,378309,421997,SD783219,1980-01-01 00:00:00,
BB4 4DX,53.695286,-2.333391,378084,422145,SD780221,1980-01-01 00:00:00,
BB4 4DY,53.695522,-2.332666,378132,422171,SD781221,1980-01-01 00:00:00,
BB4 4DZ,53.695936,-2.332139,378167,422217,SD781222,1982-03-01 00:00:00,
BB4 4EA,53.696566,-2.331841,378187,422287,SD781222,1980-01-01 00:00:00,
BB4 4EL,53.691496,-2.322307,378814,421720,SD788217,1980-01-01 00:00:00,
BB4 4EN,53.691127,-2.322682,378789,421679,SD787216,1980-01-01 00:00:00,
BB4 4EP,53.690588,-2.322557,378797,421619,SD787216,1980-01-01 00:00:00,
BB4 4ER,53.68996,-2.325475,378604,421550,SD786215,1980-01-01 00:00:00,
BB4 4ES,53.690199,-2.323251,378751,421576,SD787215,1980-01-01 00:00:00,
BB4 4ET,53.689707,-2.322459,378803,421521,SD788215,1980-01-01 00:00:00,
BB4 4EU,53.68898,-2.325528,378600,421441,SD786214,1980-01-01 00:00:00,
BB4 4EW,53.690818,-2.32374,378719,421645,SD787216,1980-01-01 00:00:00,
BB4 4EX,53.689328,-2.323214,378753,421479,SD787214,1980-01-01 00:00:00,
BB4 4EZ,53.689048,-2.326815,378515,421449,SD785214,1980-01-01 00:00:00,
BB4 4FE,53.683235,-2.33263,378128,420804,SD781208,2011-07-01 00:00:00,
BB4 4FN,53.695882,-2.335698,377932,422212,SD779222,2007-07-01 00:00:00,
BB4 4GA,53.702009,-2.284443,381319,422879,SD813228,2001-06-01 00:00:00,2002-03-01 00:00:00
BB4 4GB,53.702009,-2.284443,381319,422879,SD813228,1996-06-01 00:00:00,2003-06-01 00:00:00
BB4 4GD,53.691352,-2.329226,378357,421706,SD783217,1997-08-01 00:00:00,2000-09-01 00:00:00
BB4 4GE,53.691361,-2.329226,378357,421707,SD783217,1997-12-01 00:00:00,1999-06-01 00:00:00
BB4 4GF,53.691361,-2.329226,378357,421707,SD783217,1998-06-01 00:00:00,1999-12-01 00:00:00
BB4 4GG,53.691361,-2.329226,378357,421707,SD783217,1998-06-01 00:00:00,1999-12-01 00:00:00
BB4 4GH,53.689506,-2.327046,378500,421500,SD785215,1998-06-01 00:00:00,1999-06-01 00:00:00
BB4 4GJ,53.691361,-2.329226,378357,421707,SD783217,1998-12-01 00:00:00,1999-12-01 00:00:00
BB4 4GL,53.702009,-2.284443,381319,422879,SD813228,1999-12-01 00:00:00,2002-12-01 00:00:00
BB4 4GN,53.702009,-2.284443,381319,422879,SD813228,2000-06-01 00:00:00,2004-10-01 00:00:00
BB4 4GP,53.702009,-2.284443,381319,422879,SD813228,2000-12-01 00:00:00,2001-10-01 00:00:00
BB4 4GQ,53.702009,-2.284443,381319,422879,SD813228,2006-11-01 00:00:00,2011-11-01 00:00:00
BB4 4GR,53.702009,-2.284443,381319,422879,SD813228,2000-12-01 00:00:00,2007-05-01 00:00:00
BB4 4HA,53.689171,-2.327861,378446,421463,SD784214,1980-01-01 00:00:00,
BB4 4HB,53.689857,-2.326867,378512,421539,SD785215,1980-01-01 00:00:00,
BB4 4HD,53.689997,-2.328201,378424,421555,SD784215,1980-01-01 00:00:00,
BB4 4HE,53.691955,-2.325399,378610,421772,SD786217,1980-01-01 00:00:00,
BB4 4HF,53.692383,-2.326841,378515,421820,SD785218,1980-01-01 00:00:00,
BB4 4HG,53.69284,-2.327345,378482,421871,SD784218,1980-01-01 00:00:00,
BB4 4HH,53.692091,-2.328202,378425,421788,SD784217,1980-01-01 00:00:00,
BB4 4HJ,53.691309,-2.328393,378412,421701,SD784217,1980-01-01 00:00:00,
BB4 4HL,53.690859,-2.32851,378404,421651,SD784216,1980-01-01 00:00:00,
BB4 4HN,53.691052,-2.327134,378495,421672,SD784216,1980-01-01 00:00:00,
BB4 4HP,53.691764,-2.326473,378539,421751,SD785217,1980-01-01 00:00:00,
BB4 4HQ,53.691308,-2.32868,378393,421701,SD783217,1980-01-01 00:00:00,
BB4 4HR,53.691513,-2.325911,378576,421723,SD785217,1980-01-01 00:00:00,
BB4 4HS,53.690888,-2.324664,378658,421653,SD786216,1980-01-01 00:00:00,
BB4 4HW,53.690583,-2.327721,378456,421620,SD784216,1980-01-01 00:00:00,
BB4 4HZ,53.686313,-2.331246,378221,421146,SD782211,2004-01-01 00:00:00,
BB4 4JA,53.691199,-2.32921,378358,421689,SD783216,1980-01-01 00:00:00,
BB4 4JB,53.692461,-2.331052,378237,421830,SD782218,1980-01-01 00:00:00,
BB4 4JD,53.691314,-2.33289,378115,421703,SD781217,1980-01-01 00:00:00,
BB4 4JE,53.690777,-2.332084,378168,421643,SD781216,1980-01-01 00:00:00,
BB4 4JF,53.69202,-2.331291,378221,421781,SD782217,1980-01-01 00:00:00,
BB4 4JH,53.690131,-2.331942,378177,421571,SD781215,1980-01-01 00:00:00,
BB4 4JJ,53.691348,-2.333784,378056,421707,SD780217,1980-01-01 00:00:00,
BB4 4JL,53.690775,-2.332856,378117,421643,SD781216,1980-01-01 00:00:00,
BB4 4JN,53.689934,-2.331577,378201,421549,SD782215,1980-01-01 00:00:00,
BB4 4JP,53.689093,-2.330056,378301,421455,SD783214,1980-01-01 00:00:00,
BB4 4JQ,53.690636,-2.331068,378235,421627,SD782216,1980-01-01 00:00:00,
BB4 4JR,53.688043,-2.329609,378330,421338,SD783213,1980-01-01 00:00:00,
BB4 4JS,53.687565,-2.33012,378296,421285,SD782212,1980-01-01 00:00:00,
BB4 4JT,53.687904,-2.32767,378458,421322,SD784213,1980-01-01 00:00:00,
BB4 4JU,53.687578,-2.328788,378384,421286,SD783212,1980-01-01 00:00:00,
BB4 4JW,53.689376,-2.331967,378175,421487,SD781214,1980-01-01 00:00:00,
BB4 4JX,53.687274,-2.32827,378418,421252,SD784212,1980-01-01 00:00:00,
BB4 4JY,53.687222,-2.327574,378464,421246,SD784212,1980-01-01 00:00:00,
BB4 4JZ,53.685284,-2.326287,378548,421030,SD785210,1980-01-01 00:00:00,
BB4 4LA,53.688746,-2.332113,378165,421417,SD781214,1980-01-01 00:00:00,
BB4 4LB,53.688482,-2.333156,378096,421388,SD780213,1980-01-01 00:00:00,
BB4 4LD,53.686326,-2.329596,378330,421147,SD783211,1980-01-01 00:00:00,
BB4 4LE,53.68593,-2.330016,378302,421103,SD783211,1980-01-01 00:00:00,
BB4 4LF,53.685481,-2.329877,378311,421053,SD783210,1980-01-01 00:00:00,
BB4 4LG,53.685399,-2.330255,378286,421044,SD782210,1980-01-01 00:00:00,
BB4 4LH,53.68779,-2.333468,378075,421311,SD780213,1980-01-01 00:00:00,
BB4 4LJ,53.688588,-2.333974,378042,421400,SD780214,1980-01-01 00:00:00,
BB4 4LL,53.68763,-2.332558,378135,421293,SD781212,1980-01-01 00:00:00,
BB4 4LN,53.683878,-2.327381,378475,420874,SD784208,1980-01-01 00:00:00,
BB4 4LP,53.685746,-2.327956,378438,421082,SD784210,1980-01-01 00:00:00,
BB4 4LQ,53.684929,-2.331159,378226,420992,SD782209,1980-01-01 00:00:00,
BB4 4LR,53.685433,-2.330951,378240,421048,SD782210,1994-05-01 00:00:00,
BB4 4LT,53.68241,-2.331897,378176,420712,SD781207,1980-01-01 00:00:00,
BB4 4LU,53.68089,-2.332081,378163,420543,SD781205,1980-01-01 00:00:00,
BB4 4LW,53.684892,-2.328297,378415,420987,SD784209,1980-01-01 00:00:00,
BB4 4LX,53.683556,-2.333556,378067,420840,SD780208,1980-01-01 00:00:00,
BB4 4LY,53.681922,-2.332801,378116,420658,SD781206,1980-01-01 00:00:00,
BB4 4LZ,53.682127,-2.333605,378063,420681,SD780206,1980-01-01 00:00:00,
BB4 4NA,53.682619,-2.334275,378019,420736,SD780207,1980-01-01 00:00:00,
BB4 4NB,53.687007,-2.336733,377859,421225,SD778212,1985-04-01 00:00:00,
BB4 4ND,53.683511,-2.33351,378070,420835,SD780208,1980-01-01 00:00:00,1999-12-01 00:00:00
BB4 4NE,53.68422,-2.334031,378036,420914,SD780209,1980-01-01 00:00:00,
BB4 4NF,53.686363,-2.335895,377914,421153,SD779211,1980-01-01 00:00:00,
BB4 4NG,53.685977,-2.332243,378155,421109,SD781211,1995-01-01 00:00:00,
BB4 4NH,53.685472,-2.33295,378108,421053,SD781210,1980-01-01 00:00:00,
BB4 4NJ,53.685663,-2.332013,378170,421074,SD781210,1980-01-01 00:00:00,
BB4 4NL,53.687687,-2.334603,378000,421300,SD780213,1984-02-01 00:00:00,1997-07-01 00:00:00
BB4 4NN,53.686963,-2.333401,378079,421219,SD780212,1995-12-01 00:00:00,
BB4 4NP,53.689448,-2.33816,377766,421497,SD777214,1980-01-01 00:00:00,
BB4 4NQ,53.688359,-2.338667,377732,421376,SD777213,1993-01-01 00:00:00,
BB4 4NR,53.688648,-2.338154,377766,421408,SD777214,1980-01-01 00:00:00,
BB4 4NS,53.688846,-2.338262,377759,421430,SD777214,1980-01-01 00:00:00,
BB4 4NT,53.691356,-2.337237,377828,421709,SD778217,1980-01-01 00:00:00,
BB4 4NU,53.690945,-2.336537,377874,421663,SD778216,1980-01-01 00:00:00,
BB4 4NW,53.687965,-2.338361,377752,421332,SD777213,1980-01-01 00:00:00,
BB4 4NX,53.691412,-2.33642,377882,421715,SD778217,1980-01-01 00:00:00,
BB4 4NY,53.692869,-2.33943,377684,421878,SD776218,1980-01-01 00:00:00,
BB4 4NZ,53.686345,-2.332503,378138,421150,SD781211,1995-01-01 00:00:00,
BB4 4PA,53.698423,-2.342701,377471,422497,SD774224,1980-01-01 00:00:00,
BB4 4PF,53.681141,-2.335687,377925,420572,SD779205,1996-12-01 00:00:00,
BB4 4PG,53.698063,-2.336594,377874,422455,SD778224,1980-01-01 00:00:00,
BB4 4PH,53.697524,-2.336544,377877,422395,SD778223,1980-01-01 00:00:00,
BB4 4PL,53.696629,-2.335219,377964,422295,SD779222,1980-01-01 00:00:00,
BB4 4PN,53.688182,-2.337575,377804,421356,SD778213,1980-01-01 00:00:00,2002-08-01 00:00:00
BB4 4PP,53.698473,-2.334689,378000,422500,SD780225,1995-07-01 00:00:00,1995-12-01 00:00:00
BB4 4PQ,53.698056,-2.335973,377915,422454,SD779224,1980-01-01 00:00:00,
BB4 4PR,53.68643,-2.334411,378012,421160,SD780211,1998-06-01 00:00:00,
BB4 4PS,53.684583,-2.33261,378130,420954,SD781209,1981-06-01 00:00:00,
BB4 4PT,53.696894,-2.336963,377849,422325,SD778223,1983-07-01 00:00:00,
BB4 4PU,53.697779,-2.335486,377947,422423,SD779224,2000-12-01 00:00:00,
BB4 4PX,53.691205,-2.330073,378301,421690,SD783216,1986-04-01 00:00:00,
BB4 4PY,53.685931,-2.329486,378337,421103,SD783211,1980-01-01 00:00:00,
BB4 4PZ,53.687692,-2.333089,378100,421300,SD781213,1986-04-01 00:00:00,1992-12-01 00:00:00
BB4 4QA,53.685931,-2.329486,378337,421103,SD783211,1987-10-01 00:00:00,1997-06-01 00:00:00
BB4 4QB,53.687692,-2.333089,378100,421300,SD781213,1992-08-01 00:00:00,1994-05-01 00:00:00
BB4 4QD,53.69046,-2.330037,378303,421607,SD783216,2005-03-01 00:00:00,
BB4 4QE,53.69487,-2.340551,377611,422101,SD776221,2004-01-01 00:00:00,
BB4 4QF,53.695686,-2.341194,377569,422192,SD775221,2003-09-01 00:00:00,
BB4 4QG,53.69445,-2.339654,377670,422054,SD776220,2004-08-01 00:00:00,
BB4 4QH,53.69567,-2.340482,377616,422190,SD776221,2004-01-01 00:00:00,
BB4 4QJ,53.69612,-2.340486,377616,422240,SD776222,2004-11-01 00:00:00,
BB4 4QL,53.695168,-2.340221,377633,422134,SD776221,2005-03-01 00:00:00,
BB4 4QN,53.697916,-2.337774,377796,422439,SD777224,2007-09-01 00:00:00,
BB4 4QP,53.687343,-2.335645,377931,421262,SD779212,2012-12-01 00:00:00,
BB4 4QS,53.687335,-2.335145,377964,421261,SD779212,2013-01-01 00:00:00,
BB4 4RA,53.694077,-2.334851,377987,422011,SD779220,1981-06-01 00:00:00,
BB4 4RB,53.694685,-2.332932,378114,422078,SD781220,1981-06-01 00:00:00,
BB4 4RD,53.694136,-2.33314,378100,422017,SD781220,1981-06-01 00:00:00,
BB4 4RE,53.693866,-2.333274,378091,421987,SD780219,1981-06-01 00:00:00,
BB4 4RF,53.692508,-2.333506,378075,421836,SD780218,1981-06-01 00:00:00,
BB4 4RG,53.693432,-2.334285,378024,421939,SD780219,1981-06-01 00:00:00,
BB4 4RH,53.69417,-2.333791,378057,422021,SD780220,1981-06-01 00:00:00,
BB4 4RJ,53.69308,-2.334646,378000,421900,SD780219,1993-08-01 00:00:00,1995-07-01 00:00:00
BB4 4RL,53.694844,-2.334039,378041,422096,SD780220,1981-06-01 00:00:00,
BB4 4RQ,53.695245,-2.334981,377979,422141,SD779221,1997-06-01 00:00:00,
BB4 4WW,53.702009,-2.284443,381319,422879,SD813228,2004-11-01 00:00:00,2007-01-01 00:00:00
BB4 4WX,53.702009,-2.284443,381319,422879,SD813228,2004-03-01 00:00:00,2011-05-01 00:00:00
BB4 4WY,53.702009,-2.284443,381319,422879,SD813228,2004-01-01 00:00:00,2006-05-01 00:00:00
BB4 4WZ,53.702009,-2.284443,381319,422879,SD813228,2003-11-01 00:00:00,2006-02-01 00:00:00
BB4 5AB,53.702009,-2.284443,381319,422879,SD813228,1992-08-01 00:00:00,
BB4 5AD,53.704039,-2.310284,379614,423112,SD796231,2007-07-01 00:00:00,
BB4 5BX,53.702009,-2.284443,381319,422879,SD813228,1995-12-01 00:00:00,2003-06-01 00:00:00
BB4 5ES,53.699089,-2.333012,378111,422568,SD781225,1980-01-01 00:00:00,
BB4 5ET,53.702009,-2.284443,381319,422879,SD813228,1980-01-01 00:00:00,2003-10-01 00:00:00
BB4 5EU,53.698676,-2.332752,378128,422522,SD781225,1980-01-01 00:00:00,
BB4 5GF,53.702009,-2.284443,381319,422879,SD813228,1999-06-01 00:00:00,2006-02-01 00:00:00
BB4 5GN,53.702009,-2.284443,381319,422879,SD813228,1996-12-01 00:00:00,1997-06-01 00:00:00
BB4 5WA,53.702009,-2.284443,381319,422879,SD813228,2002-10-01 00:00:00,2006-05-01 00:00:00
BB4 5WZ,53.702009,-2.284443,381319,422879,SD813228,2005-02-01 00:00:00,
BB4 6AA,53.700158,-2.287929,381088,422674,SD810226,1980-01-01 00:00:00,
BB4 6AB,53.699859,-2.289306,380997,422641,SD809226,1990-02-01 00:00:00,
BB4 6AD,53.700286,-2.287309,381129,422688,SD811226,1980-01-01 00:00:00,
BB4 6AE,53.700393,-2.287749,381100,422700,SD811227,1980-01-01 00:00:00,1994-05-01 00:00:00
BB4 6AF,53.699934,-2.287731,381101,422649,SD811226,1980-01-01 00:00:00,
BB4 6AG,53.698635,-2.289706,380970,422505,SD809225,1980-01-01 00:00:00,
BB4 6AH,53.701291,-2.287755,381100,422800,SD811228,1980-01-01 00:00:00,2000-06-01 00:00:00
BB4 6AJ,53.698434,-2.290992,380885,422483,SD808224,1993-08-01 00:00:00,
BB4 6AL,53.697693,-2.289245,381000,422400,SD810224,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 6AP,53.698132,-2.285931,381219,422448,SD812224,1980-01-01 00:00:00,
BB4 6AQ,53.698635,-2.289706,380970,422505,SD809225,1982-03-01 00:00:00,2005-08-01 00:00:00
BB4 6AR,53.698044,-2.285173,381269,422438,SD812224,1980-01-01 00:00:00,
BB4 6AS,53.697097,-2.286545,381178,422333,SD811223,1980-01-01 00:00:00,
BB4 6AT,53.696635,-2.287981,381083,422282,SD810222,1980-01-01 00:00:00,
BB4 6AU,53.696381,-2.288767,381031,422254,SD810222,1980-01-01 00:00:00,2004-07-01 00:00:00
BB4 6AW,53.697503,-2.286048,381211,422378,SD812223,1980-01-01 00:00:00,
BB4 6AX,53.696191,-2.289356,380992,422233,SD809222,1980-01-01 00:00:00,
BB4 6AY,53.697236,-2.2885,381049,422349,SD810223,1980-01-01 00:00:00,
BB4 6AZ,53.698127,-2.284265,381329,422447,SD813224,1980-01-01 00:00:00,
BB4 6BA,53.698805,-2.28277,381428,422522,SD814225,1980-01-01 00:00:00,
BB4 6BB,53.697653,-2.283429,381384,422394,SD813223,1980-01-01 00:00:00,
BB4 6BD,53.69646,-2.286132,381205,422262,SD812222,1980-01-01 00:00:00,
BB4 6BE,53.696006,-2.288113,381074,422212,SD810222,1980-01-01 00:00:00,
BB4 6BG,53.69586,-2.288915,381021,422196,SD810221,1980-01-01 00:00:00,
BB4 6BH,53.694954,-2.287924,381086,422095,SD810220,1980-01-01 00:00:00,
BB4 6BJ,53.695389,-2.290517,380915,422144,SD809221,1980-01-01 00:00:00,
BB4 6BL,53.694443,-2.287678,381102,422038,SD811220,1980-01-01 00:00:00,
BB4 6BN,53.69415,-2.289903,380955,422006,SD809220,1980-01-01 00:00:00,
BB4 6BP,53.696467,-2.283194,381399,422262,SD813222,1980-01-01 00:00:00,
BB4 6BQ,53.695059,-2.289197,381002,422107,SD810221,1980-01-01 00:00:00,
BB4 6BS,53.696426,-2.281543,381508,422257,SD815222,1980-01-01 00:00:00,
BB4 6BT,53.702009,-2.284443,381319,422879,SD813228,1993-01-01 00:00:00,2012-07-01 00:00:00
BB4 6BU,53.697422,-2.281898,381485,422368,SD814223,2011-02-01 00:00:00,
BB4 6BW,53.696012,-2.285538,381244,422212,SD812222,1980-01-01 00:00:00,
BB4 6DB,53.698682,-2.288843,381027,422510,SD810225,2007-07-01 00:00:00,
BB4 6DD,53.696223,-2.29131,380863,422237,SD808222,1980-01-01 00:00:00,
BB4 6DE,53.697689,-2.29076,380900,422400,SD809224,1990-02-01 00:00:00,1994-05-01 00:00:00
BB4 6DF,53.696387,-2.2901,380943,422255,SD809222,1980-01-01 00:00:00,
BB4 6DG,53.695983,-2.289855,380959,422210,SD809222,1980-01-01 00:00:00,
BB4 6DH,53.695979,-2.291823,380829,422210,SD808222,1980-01-01 00:00:00,
BB4 6DJ,53.694957,-2.294406,380658,422097,SD806220,1980-01-01 00:00:00,
BB4 6DL,53.694364,-2.29419,380672,422031,SD806220,1980-01-01 00:00:00,
BB4 6DN,53.694576,-2.292132,380808,422054,SD808220,1980-01-01 00:00:00,
BB4 6DP,53.693199,-2.292592,380777,421901,SD807219,1980-01-01 00:00:00,
BB4 6DQ,53.69593,-2.289763,380965,422204,SD809222,1980-01-01 00:00:00,
BB4 6DR,53.692136,-2.293659,380706,421783,SD807217,1980-01-01 00:00:00,
BB4 6DS,53.691977,-2.292704,380769,421765,SD807217,1980-01-01 00:00:00,
BB4 6DT,53.698309,-2.290885,380892,422469,SD808224,2007-06-01 00:00:00,2007-07-01 00:00:00
BB4 6DW,53.693712,-2.292383,380791,421958,SD807219,1980-01-01 00:00:00,
BB4 6DX,53.693103,-2.291561,380845,421890,SD808218,1980-01-01 00:00:00,
BB4 6DY,53.693463,-2.291261,380865,421930,SD808219,1980-01-01 00:00:00,
BB4 6DZ,53.694155,-2.29122,380868,422007,SD808220,1980-01-01 00:00:00,
BB4 6EA,53.693836,-2.293156,380740,421972,SD807219,1980-01-01 00:00:00,
BB4 6EB,53.693834,-2.293838,380695,421972,SD806219,1980-01-01 00:00:00,
BB4 6ED,53.691386,-2.295259,380600,421700,SD806217,1994-12-01 00:00:00,1995-07-01 00:00:00
BB4 6EE,53.689948,-2.298778,380367,421541,SD803215,1980-01-01 00:00:00,
BB4 6EF,53.691534,-2.29732,380464,421717,SD804217,1980-01-01 00:00:00,
BB4 6EG,53.693657,-2.296396,380526,421953,SD805219,1980-01-01 00:00:00,
BB4 6EH,53.692709,-2.298464,380389,421848,SD803218,1980-01-01 00:00:00,
BB4 6EJ,53.692682,-2.298388,380394,421845,SD803218,1980-01-01 00:00:00,
BB4 6EL,53.69254,-2.297751,380436,421829,SD804218,1980-01-01 00:00:00,
BB4 6EN,53.691778,-2.296701,380505,421744,SD805217,1980-01-01 00:00:00,
BB4 6EQ,53.694072,-2.295884,380560,421999,SD805219,1980-01-01 00:00:00,
BB4 6ER,53.694985,-2.29377,380700,422100,SD807221,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 6ES,53.695884,-2.293776,380700,422200,SD807222,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 6ET,53.695444,-2.293561,380714,422151,SD807221,1980-01-01 00:00:00,
BB4 6EU,53.695485,-2.295106,380612,422156,SD806221,1980-01-01 00:00:00,
BB4 6EW,53.69091,-2.298633,380377,421648,SD803216,1980-01-01 00:00:00,
BB4 6EX,53.695732,-2.293291,380732,422183,SD807221,1980-01-01 00:00:00,
BB4 6EY,53.69318,-2.296786,380500,421900,SD805219,1983-03-01 00:00:00,1984-12-01 00:00:00
BB4 6EZ,53.689577,-2.29979,380300,421500,SD803215,1981-09-01 00:00:00,1995-07-01 00:00:00
BB4 6FA,53.702009,-2.284443,381319,422879,SD813228,2000-12-01 00:00:00,2006-02-01 00:00:00
BB4 6FB,53.702009,-2.284443,381319,422879,SD813228,2000-12-01 00:00:00,2002-01-01 00:00:00
BB4 6GA,53.702009,-2.284443,381319,422879,SD813228,2006-06-01 00:00:00,2006-07-01 00:00:00
BB4 6GB,53.702009,-2.284443,381319,422879,SD813228,2001-06-01 00:00:00,2002-03-01 00:00:00
BB4 6GD,53.694357,-2.303958,380027,422033,SD800220,1997-06-01 00:00:00,1998-12-01 00:00:00
BB4 6GE,53.702009,-2.284443,381319,422879,SD813228,1998-06-01 00:00:00,2003-06-01 00:00:00
BB4 6GF,53.694357,-2.303958,380027,422033,SD800220,1998-12-01 00:00:00,1999-12-01 00:00:00
BB4 6GG,53.694357,-2.303958,380027,422033,SD800220,1998-12-01 00:00:00,2000-06-01 00:00:00
BB4 6GH,53.694357,-2.303958,380027,422033,SD800220,1999-06-01 00:00:00,2000-06-01 00:00:00
BB4 6GJ,53.694357,-2.303958,380027,422033,SD800220,1999-06-01 00:00:00,2001-07-01 00:00:00
BB4 6GL,53.702009,-2.284443,381319,422879,SD813228,1999-12-01 00:00:00,2001-09-01 00:00:00
BB4 6GN,53.694357,-2.303958,380027,422033,SD800220,1996-12-01 00:00:00,1997-12-01 00:00:00
BB4 6GP,53.702009,-2.284443,381319,422879,SD813228,2000-06-01 00:00:00,2007-02-01 00:00:00
BB4 6GQ,53.702009,-2.284443,381319,422879,SD813228,2000-06-01 00:00:00,2006-05-01 00:00:00
BB4 6GR,53.694357,-2.303958,380027,422033,SD800220,2000-06-01 00:00:00,2001-07-01 00:00:00
BB4 6GS,53.694357,-2.303958,380027,422033,SD800220,2000-06-01 00:00:00,2001-01-01 00:00:00
BB4 6GT,53.702009,-2.284443,381319,422879,SD813228,2000-12-01 00:00:00,2003-06-01 00:00:00
BB4 6GU,53.702009,-2.284443,381319,422879,SD813228,2000-12-01 00:00:00,2001-11-01 00:00:00
BB4 6GX,53.702009,-2.284443,381319,422879,SD813228,2001-06-01 00:00:00,2003-03-01 00:00:00
BB4 6HA,53.695648,-2.290943,380887,422173,SD808221,1980-01-01 00:00:00,
BB4 6HB,53.693819,-2.289007,381014,421969,SD810219,2011-02-01 00:00:00,
BB4 6HD,53.695648,-2.290943,380887,422173,SD808221,2008-07-01 00:00:00,2008-08-01 00:00:00
BB4 6HH,53.69689,-2.297585,380449,422313,SD804223,1991-01-01 00:00:00,
BB4 6HJ,53.697443,-2.291894,380825,422373,SD808223,1980-01-01 00:00:00,
BB4 6HL,53.69688,-2.294404,380659,422311,SD806223,1980-01-01 00:00:00,
BB4 6HN,53.696779,-2.295297,380600,422300,SD806223,1980-01-01 00:00:00,1994-12-01 00:00:00
BB4 6HP,53.69743,-2.293908,380692,422372,SD806223,1980-01-01 00:00:00,
BB4 6HQ,53.697508,-2.291183,380872,422380,SD808223,1980-01-01 00:00:00,
BB4 6HR,53.696781,-2.298023,380420,422301,SD804223,1980-01-01 00:00:00,
BB4 6HS,53.693782,-2.289703,380968,421965,SD809219,1980-01-01 00:00:00,
BB4 6HT,53.6909,-2.288199,381066,421644,SD810216,1980-01-01 00:00:00,
BB4 6HU,53.688466,-2.291272,380862,421374,SD808213,1980-01-01 00:00:00,
BB4 6HW,53.697682,-2.293789,380700,422400,SD807224,1981-06-01 00:00:00,1982-12-01 00:00:00
BB4 6HX,53.68993,-2.291539,380845,421537,SD808215,1980-01-01 00:00:00,
BB4 6HY,53.689133,-2.290262,380929,421448,SD809214,1980-01-01 00:00:00,
BB4 6HZ,53.693751,-2.298623,380379,421964,SD803219,1992-08-01 00:00:00,
BB4 6JA,53.694081,-2.299367,380330,422001,SD803220,1992-08-01 00:00:00,
BB4 6JB,53.693337,-2.302285,380137,421919,SD801219,1980-01-01 00:00:00,
BB4 6JD,53.693119,-2.299618,380313,421894,SD803218,1997-06-01 00:00:00,
BB4 6JE,53.692801,-2.300857,380231,421859,SD802218,1980-01-01 00:00:00,
BB4 6JF,53.69117,-2.302633,380113,421678,SD801216,1980-01-01 00:00:00,
BB4 6JG,53.693169,-2.30133,380200,421900,SD802219,1983-03-01 00:00:00,1985-12-01 00:00:00
BB4 6JH,53.693574,-2.30471,379977,421946,SD799219,1980-01-01 00:00:00,
BB4 6JJ,53.690476,-2.299796,380300,421600,SD803216,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 6JL,53.690573,-2.30066,380243,421611,SD802216,1980-01-01 00:00:00,
BB4 6JN,53.690669,-2.301599,380181,421622,SD801216,1980-01-01 00:00:00,
BB4 6JQ,53.694126,-2.302957,380093,422007,SD800220,1980-01-01 00:00:00,
BB4 6JR,53.689574,-2.301304,380200,421500,SD802215,1980-01-01 00:00:00,1981-12-01 00:00:00
BB4 6JS,53.684391,-2.303341,380063,420924,SD800209,1980-01-01 00:00:00,
